pattern_id,leg,weight,fwd_return
lps_overnight_l21_h21,short,0.009506664125361691,0.12656465372558157
lps_overnight_l21_h21,short,0.009506664125361691,-0.01777067972563906
lps_overnight_l21_h21,short,0.009506664125361691,0.03285644510464203
lps_overnight_l21_h21,short,0.009506664125361691,-0.11047306625837672
lps_overnight_l21_h21,short,0.009506664125361691,0.028081665503762565
lps_overnight_l21_h21,short,0.009506664125361691,0.013832310647272639
lps_overnight_l21_h21,short,0.009506664125361691,-0.008365111347810594
lps_overnight_l21_h21,short,0.009506664125361691,0.013209683731447042
lps_overnight_l21_h21,short,0.009506664125361691,-0.07779923246033404
lps_overnight_l21_h21,short,0.010285754479849363,0.07136021594734454
lps_overnight_l21_h21,short,0.010373653623870204,-0.027360793483231283
lps_overnight_l21_h21,short,0.010718050425202675,-0.009203667308256724
lps_overnight_l21_h21,short,0.011357933540570051,0.012528643744210921
lps_overnight_l21_h21,short,0.011462177597435909,0.05677533989830663
lps_overnight_l21_h21,short,0.012328862751623869,0.10239923043885946
lps_overnight_l21_h21,short,0.012837061466324682,0.01297792087612426
lps_overnight_l21_h21,short,0.014681489674594959,-0.04025257734662646
lps_overnight_l21_h21,short,0.015891286704942345,0.06870658561968712
lps_overnight_l21_h21,short,0.016662568532944094,-0.02840959438385582
lps_overnight_l21_h21,short,0.020956495761605777,0.33945393852717887
lps_overnight_l21_h21,short,0.02112215387294538,0.11163204349976685
lps_overnight_l21_h21,short,0.022943812419648962,0.030412106557956342
lps_overnight_l21_h21,short,0.023387520379774346,0.020964650257718098
lps_overnight_l21_h21,short,0.02431617925883033,0.046352868974152805
lps_overnight_l21_h21,short,0.025730727517928396,0.09419515147251745
lps_overnight_l21_h21,short,0.028117150586206684,-0.0027012312717810127
lps_overnight_l21_h21,short,0.03099310066164704,-0.10714817886555605
lps_overnight_l21_h21,short,0.03272616684502929,0.04637372549457841
lps_overnight_l21_h21,short,0.03721841381366625,0.0952756866990272
lps_overnight_l21_h21,short,0.03783658981170111,-0.0003865106918148342
lps_overnight_l21_h21,short,0.040869827373555864,-0.02770079329612829
lps_overnight_l21_h21,short,0.041597019357766454,-0.04345159235391516
lps_overnight_l21_h21,short,0.04444875553884298,0.02936893616860381
lps_overnight_l21_h21,short,0.04785105476047262,0.015362359706612594
lps_overnight_l21_h21,short,0.048693083720896445,0.12341863279376919
lps_overnight_l21_h21,short,0.052545036782279585,-0.0011033130295676763
lps_overnight_l21_h21,short,0.06521739130434782,0.06163303802099951
lps_overnight_l21_h21,short,0.06521739130434782,0.04454644177903755
